"Datum","Standort","Parameter","Intervall","Einheit","Wert","Status"
"2022-07-23T00:00+0100","Zch_Rosengartenstrasse","PM2.5","d1","µg/m3",16.16,"provisorisch"
"2022-07-23T00:00+0100","Zch_Rosengartenstrasse","O3_max_h1","d1","µg/m3",102.86,"provisorisch"
"2022-07-23T00:00+0100","Zch_Rosengartenstrasse","O3_nb_h1>120","d1","1",0,"provisorisch"
"2022-07-23T00:00+0100","Zch_Heubeeribüel","NOx","d1","ppb",2.94,"provisorisch"
"2022-07-23T00:00+0100","Zch_Heubeeribüel","NO","d1","µg/m3",0.39,"provisorisch"
"2022-07-23T00:00+0100","Zch_Heubeeribüel","NO2","d1","µg/m3",5.03,"provisorisch"
"2022-07-23T00:00+0100","Zch_Heubeeribüel","O3","d1","µg/m3",106.09,"provisorisch"
"2022-07-23T00:00+0100","Zch_Heubeeribüel","O3_max_h1","d1","µg/m3",127.35,"provisorisch"
"2022-07-23T00:00+0100","Zch_Heubeeribüel","O3_nb_h1>120","d1","1",4,"provisorisch"
"2022-07-24T00:00+0100","Zch_Stampfenbachstrasse","SO2","d1","µg/m3",1.04,"provisorisch"
"2022-07-24T00:00+0100","Zch_Stampfenbachstrasse","CO","d1","mg/m3",0.24,"provisorisch"
"2022-07-24T00:00+0100","Zch_Stampfenbachstrasse","NOx","d1","ppb",7.06,"provisorisch"
"2022-07-24T00:00+0100","Zch_Stampfenbachstrasse","NO","d1","µg/m3",1.7,"provisorisch"
"2022-07-24T00:00+0100","Zch_Stampfenbachstrasse","NO2","d1","µg/m3",10.88,"provisorisch"
"2022-07-24T00:00+0100","Zch_Stampfenbachstrasse","O3","d1","µg/m3",100.37,"provisorisch"
"2022-07-24T00:00+0100","Zch_Stampfenbachstrasse","PM10","d1","µg/m3",18.77,"provisorisch"
"2022-07-24T00:00+0100","Zch_Stampfenbachstrasse","PM2.5","d1","µg/m3",14.13,"provisorisch"
"2022-07-24T00:00+0100","Zch_Stampfenbachstrasse","O3_max_h1","d1","µg/m3",133.87,"provisorisch"
"2022-07-24T00:00+0100","Zch_Stampfenbachstrasse","O3_nb_h1>120","d1","1",7,"provisorisch"
"2022-07-24T00:00+0100","Zch_Stampfenbachstrasse","PN","d1","1/cm3",11347.58,"provisorisch"
"2022-07-24T00:00+0100","Zch_Schimmelstrasse","NOx","d1","ppb",13.02,"provisorisch"
"2022-07-24T00:00+0100","Zch_Schimmelstrasse","NO","d1","µg/m3",3.77,"provisorisch"
"2022-07-24T00:00+0100","Zch_Schimmelstrasse","NO2","d1","µg/m3",19.12,"provisorisch"
"2022-07-24T00:00+0100","Zch_Schimmelstrasse","O3","d1","µg/m3",95.6,"provisorisch"
"2022-07-24T00:00+0100","Zch_Schimmelstrasse","PM10","d1","µg/m3",18.76,"provisorisch"
"2022-07-24T00:00+0100","Zch_Schimmelstrasse","PM2.5","d1","µg/m3",14.16,"provisorisch"
"2022-07-24T00:00+0100","Zch_Schimmelstrasse","O3_max_h1","d1","µg/m3",140.07,"provisorisch"
"2022-07-24T00:00+0100","Zch_Schimmelstrasse","O3_nb_h1>120","d1","1",7,"provisorisch"
"2022-07-24T00:00+0100","Zch_Schimmelstrasse","PN","d1","1/cm3",11145.84,"provisorisch"
"2022-07-24T00:00+0100","Zch_Rosengartenstrasse","NOx","d1","ppb",13.59,"provisorisch"
"2022-07-24T00:00+0100","Zch_Rosengartenstrasse","NO","d1","µg/m3",4,"provisorisch"
"2022-07-24T00:00+0100","Zch_Rosengartenstrasse","NO2","d1","µg/m3",19.84,"provisorisch"
"2022-07-24T00:00+0100","Zch_Rosengartenstrasse","O3","d1","µg/m3",96.36,"provisorisch"
"2022-07-24T00:00+0100","Zch_Rosengartenstrasse","PM10","d1","µg/m3",19.29,"provisorisch"
"2022-07-24T00:00+0100","Zch_Rosengartenstrasse","PM2.5","d1","µg/m3",16.52,"provisorisch"
"2022-07-24T00:00+0100","Zch_Rosengartenstrasse","O3_max_h1","d1","µg/m3",134.16,"provisorisch"
"2022-07-24T00:00+0100","Zch_Rosengartenstrasse","O3_nb_h1>120","d1","1",7,"provisorisch"
"2022-07-24T00:00+0100","Zch_Heubeeribüel","NOx","d1","ppb",2.96,"provisorisch"
"2022-07-24T00:00+0100","Zch_Heubeeribüel","NO","d1","µg/m3",0.47,"provisorisch"
"2022-07-24T00:00+0100","Zch_Heubeeribüel","NO2","d1","µg/m3",4.94,"provisorisch"
"2022-07-24T00:00+0100","Zch_Heubeeribüel","O3","d1","µg/m3",111.23,"provisorisch"
"2022-07-24T00:00+0100","Zch_Heubeeribüel","O3_max_h1","d1","µg/m3",141.22,"provisorisch"
"2022-07-24T00:00+0100","Zch_Heubeeribüel","O3_nb_h1>120","d1","1",12,"provisorisch"
"2022-07-25T00:00+0100","Zch_Stampfenbachstrasse","SO2","d1","µg/m3",1.07,"provisorisch"
"2022-07-25T00:00+0100","Zch_Stampfenbachstrasse","CO","d1","mg/m3",0.23,"provisorisch"
"2022-07-25T00:00+0100","Zch_Stampfenbachstrasse","NOx","d1","ppb",8.03,"provisorisch"
"2022-07-25T00:00+0100","Zch_Stampfenbachstrasse","NO","d1","µg/m3",1.78,"provisorisch"
"2022-07-25T00:00+0100","Zch_Stampfenbachstrasse","NO2","d1","µg/m3",12.62,"provisorisch"
"2022-07-25T00:00+0100","Zch_Stampfenbachstrasse","O3","d1","µg/m3",91.8,"provisorisch"
"2022-07-25T00:00+0100","Zch_Stampfenbachstrasse","PM10","d1","µg/m3",20.68,"provisorisch"
"2022-07-25T00:00+0100","Zch_Stampfenbachstrasse","PM2.5","d1","µg/m3",13.22,"provisorisch"
"2022-07-25T00:00+0100","Zch_Stampfenbachstrasse","O3_max_h1","d1","µg/m3",119.7,"provisorisch"
"2022-07-25T00:00+0100","Zch_Stampfenbachstrasse","O3_nb_h1>120","d1","1",0,"provisorisch"
"2022-07-25T00:00+0100","Zch_Stampfenbachstrasse","PN","d1","1/cm3",8270.61,"provisorisch"
"2022-07-25T00:00+0100","Zch_Schimmelstrasse","NOx","d1","ppb",17.75,"provisorisch"
"2022-07-25T00:00+0100","Zch_Schimmelstrasse","NO","d1","µg/m3",7.43,"provisorisch"
"2022-07-25T00:00+0100","Zch_Schimmelstrasse","NO2","d1","µg/m3",22.55,"provisorisch"
"2022-07-25T00:00+0100","Zch_Schimmelstrasse","O3","d1","µg/m3",82.41,"provisorisch"
"2022-07-25T00:00+0100","Zch_Schimmelstrasse","PM10","d1","µg/m3",19.35,"provisorisch"
"2022-07-25T00:00+0100","Zch_Schimmelstrasse","PM2.5","d1","µg/m3",12.83,"provisorisch"
"2022-07-25T00:00+0100","Zch_Schimmelstrasse","O3_max_h1","d1","µg/m3",117.12,"provisorisch"
"2022-07-25T00:00+0100","Zch_Schimmelstrasse","O3_nb_h1>120","d1","1",0,"provisorisch"
"2022-07-25T00:00+0100","Zch_Schimmelstrasse","PN","d1","1/cm3",10525.22,"provisorisch"
"2022-07-25T00:00+0100","Zch_Rosengartenstrasse","NOx","d1","ppb",26.85,"provisorisch"
"2022-07-25T00:00+0100","Zch_Rosengartenstrasse","NO","d1","µg/m3",11.25,"provisorisch"
"2022-07-25T00:00+0100","Zch_Rosengartenstrasse","NO2","d1","µg/m3",34.09,"provisorisch"
"2022-07-25T00:00+0100","Zch_Rosengartenstrasse","O3","d1","µg/m3",69.93,"provisorisch"
"2022-07-25T00:00+0100","Zch_Rosengartenstrasse","PM10","d1","µg/m3",20.99,"provisorisch"
"2022-07-25T00:00+0100","Zch_Rosengartenstrasse","PM2.5","d1","µg/m3",15.73,"provisorisch"
"2022-07-25T00:00+0100","Zch_Rosengartenstrasse","O3_max_h1","d1","µg/m3",104,"provisorisch"
"2022-07-25T00:00+0100","Zch_Rosengartenstrasse","O3_nb_h1>120","d1","1",0,"provisorisch"
"2022-07-25T00:00+0100","Zch_Heubeeribüel","NOx","d1","ppb",2.89,"provisorisch"
"2022-07-25T00:00+0100","Zch_Heubeeribüel","NO","d1","µg/m3",0.47,"provisorisch"
"2022-07-25T00:00+0100","Zch_Heubeeribüel","NO2","d1","µg/m3",4.81,"provisorisch"
"2022-07-25T00:00+0100","Zch_Heubeeribüel","O3","d1","µg/m3",103.41,"provisorisch"
"2022-07-25T00:00+0100","Zch_Heubeeribüel","O3_max_h1","d1","µg/m3",128.35,"provisorisch"
"2022-07-25T00:00+0100","Zch_Heubeeribüel","O3_nb_h1>120","d1","1",9,"provisorisch"
"2022-07-26T00:00+0100","Zch_Stampfenbachstrasse","SO2","d1","µg/m3",0.97,"provisorisch"
"2022-07-26T00:00+0100","Zch_Stampfenbachstrasse","CO","d1","mg/m3",0.16,"provisorisch"
"2022-07-26T00:00+0100","Zch_Stampfenbachstrasse","NOx","d1","ppb",5.72,"provisorisch"
"2022-07-26T00:00+0100","Zch_Stampfenbachstrasse","NO","d1","µg/m3",2.06,"provisorisch"
"2022-07-26T00:00+0100","Zch_Stampfenbachstrasse","NO2","d1","µg/m3",7.78,"provisorisch"
"2022-07-26T00:00+0100","Zch_Stampfenbachstrasse","O3","d1","µg/m3",65.39,"provisorisch"
"2022-07-26T00:00+0100","Zch_Stampfenbachstrasse","PM10","d1","µg/m3",11.13,"provisorisch"
"2022-07-26T00:00+0100","Zch_Stampfenbachstrasse","PM2.5","d1","µg/m3",5.98,"provisorisch"
"2022-07-26T00:00+0100","Zch_Stampfenbachstrasse","O3_max_h1","d1","µg/m3",83.99,"provisorisch"
"2022-07-26T00:00+0100","Zch_Stampfenbachstrasse","O3_nb_h1>120","d1","1",0,"provisorisch"
"2022-07-26T00:00+0100","Zch_Stampfenbachstrasse","PN","d1","1/cm3",10817.66,"provisorisch"
"2022-07-26T00:00+0100","Zch_Schimmelstrasse","NOx","d1","ppb",12.54,"provisorisch"
"2022-07-26T00:00+0100","Zch_Schimmelstrasse","NO","d1","µg/m3",6.24,"provisorisch"
"2022-07-26T00:00+0100","Zch_Schimmelstrasse","NO2","d1","µg/m3",14.42,"provisorisch"
"2022-07-26T00:00+0100","Zch_Schimmelstrasse","O3","d1","µg/m3",60.63,"provisorisch"
"2022-07-26T00:00+0100","Zch_Schimmelstrasse","PM10","d1","µg/m3",10.79,"provisorisch"
"2022-07-26T00:00+0100","Zch_Schimmelstrasse","PM2.5","d1","µg/m3",5.83,"provisorisch"
"2022-07-26T00:00+0100","Zch_Schimmelstrasse","O3_max_h1","d1","µg/m3",82.77,"provisorisch"
"2022-07-26T00:00+0100","Zch_Schimmelstrasse","O3_nb_h1>120","d1","1",0,"provisorisch"
"2022-07-26T00:00+0100","Zch_Schimmelstrasse","PN","d1","1/cm3",10278.25,"provisorisch"
"2022-07-26T00:00+0100","Zch_Rosengartenstrasse","NOx","d1","ppb",26.73,"provisorisch"
"2022-07-26T00:00+0100","Zch_Rosengartenstrasse","NO","d1","µg/m3",15.93,"provisorisch"
"2022-07-26T00:00+0100","Zch_Rosengartenstrasse","NO2","d1","µg/m3",26.7,"provisorisch"
"2022-07-26T00:00+0100","Zch_Rosengartenstrasse","O3","d1","µg/m3",51.85,"provisorisch"
"2022-07-26T00:00+0100","Zch_Rosengartenstrasse","PM10","d1","µg/m3",12.04,"provisorisch"
"2022-07-26T00:00+0100","Zch_Rosengartenstrasse","PM2.5","d1","µg/m3",6.88,"provisorisch"
"2022-07-26T00:00+0100","Zch_Rosengartenstrasse","O3_max_h1","d1","µg/m3",81.35,"provisorisch"
"2022-07-26T00:00+0100","Zch_Rosengartenstrasse","O3_nb_h1>120","d1","1",0,"provisorisch"
"2022-07-26T00:00+0100","Zch_Heubeeribüel","NOx","d1","ppb",2.51,"provisorisch"
"2022-07-26T00:00+0100","Zch_Heubeeribüel","NO","d1","µg/m3",0.48,"provisorisch"
"2022-07-26T00:00+0100","Zch_Heubeeribüel","NO2","d1","µg/m3",4.07,"provisorisch"
"2022-07-26T00:00+0100","Zch_Heubeeribüel","O3","d1","µg/m3",71.37,"provisorisch"
"2022-07-26T00:00+0100","Zch_Heubeeribüel","O3_max_h1","d1","µg/m3",94.05,"provisorisch"
"2022-07-26T00:00+0100","Zch_Heubeeribüel","O3_nb_h1>120","d1","1",0,"provisorisch"
"2022-07-27T00:00+0100","Zch_Stampfenbachstrasse","SO2","d1","µg/m3",1.22,"provisorisch"
"2022-07-27T00:00+0100","Zch_Stampfenbachstrasse","CO","d1","mg/m3",0.21,"provisorisch"
"2022-07-27T00:00+0100","Zch_Stampfenbachstrasse","NOx","d1","ppb",9.08,"provisorisch"
"2022-07-27T00:00+0100","Zch_Stampfenbachstrasse","NO","d1","µg/m3",3.27,"provisorisch"
"2022-07-27T00:00+0100","Zch_Stampfenbachstrasse","NO2","d1","µg/m3",12.35,"provisorisch"
"2022-07-27T00:00+0100","Zch_Stampfenbachstrasse","O3","d1","µg/m3",79.53,"provisorisch"
"2022-07-27T00:00+0100","Zch_Stampfenbachstrasse","PM10","d1","µg/m3",12.41,"provisorisch"
"2022-07-27T00:00+0100","Zch_Stampfenbachstrasse","PM2.5","d1","µg/m3",6.92,"provisorisch"
"2022-07-27T00:00+0100","Zch_Stampfenbachstrasse","O3_max_h1","d1","µg/m3",104.57,"provisorisch"
"2022-07-27T00:00+0100","Zch_Stampfenbachstrasse","O3_nb_h1>120","d1","1",0,"provisorisch"
"2022-07-27T00:00+0100","Zch_Stampfenbachstrasse","PN","d1","1/cm3",13646.02,"provisorisch"
"2022-07-27T00:00+0100","Zch_Schimmelstrasse","NOx","d1","ppb",18.42,"provisorisch"
"2022-07-27T00:00+0100","Zch_Schimmelstrasse","NO","d1","µg/m3",8.45,"provisorisch"
"2022-07-27T00:00+0100","Zch_Schimmelstrasse","NO2","d1","µg/m3",22.28,"provisorisch"
"2022-07-27T00:00+0100","Zch_Schimmelstrasse","O3","d1","µg/m3",77.01,"provisorisch"
"2022-07-27T00:00+0100","Zch_Schimmelstrasse","PM10","d1","µg/m3",13.31,"provisorisch"
"2022-07-27T00:00+0100","Zch_Schimmelstrasse","PM2.5","d1","µg/m3",7.05,"provisorisch"
"2022-07-27T00:00+0100","Zch_Schimmelstrasse","O3_max_h1","d1","µg/m3",109.83,"provisorisch"
"2022-07-27T00:00+0100","Zch_Schimmelstrasse","O3_nb_h1>120","d1","1",0,"provisorisch"
"2022-07-27T00:00+0100","Zch_Schimmelstrasse","PN","d1","1/cm3",12902.27,"provisorisch"
"2022-07-27T00:00+0100","Zch_Rosengartenstrasse","NOx","d1","ppb",21.9,"provisorisch"
"2022-07-27T00:00+0100","Zch_Rosengartenstrasse","NO","d1","µg/m3",11.02,"provisorisch"
"2022-07-27T00:00+0100","Zch_Rosengartenstrasse","NO2","d1","µg/m3",24.98,"provisorisch"
"2022-07-27T00:00+0100","Zch_Rosengartenstrasse","O3","d1","µg/m3",74.53,"provisorisch"
"2022-07-27T00:00+0100","Zch_Rosengartenstrasse","PM10","d1","µg/m3",13.13,"provisorisch"
"2022-07-27T00:00+0100","Zch_Rosengartenstrasse","PM2.5","d1","µg/m3",7.96,"provisorisch"
"2022-07-27T00:00+0100","Zch_Rosengartenstrasse","O3_max_h1","d1","µg/m3",109.01,"provisorisch"
"2022-07-27T00:00+0100","Zch_Rosengartenstrasse","O3_nb_h1>120","d1","1",0,"provisorisch"
"2022-07-27T00:00+0100","Zch_Heubeeribüel","NOx","d1","ppb",3.18,"provisorisch"
"2022-07-27T00:00+0100","Zch_Heubeeribüel","NO","d1","µg/m3",0.51,"provisorisch"
"2022-07-27T00:00+0100","Zch_Heubeeribüel","NO2","d1","µg/m3",5.31,"provisorisch"
"2022-07-27T00:00+0100","Zch_Heubeeribüel","O3","d1","µg/m3",92.15,"provisorisch"
"2022-07-27T00:00+0100","Zch_Heubeeribüel","O3_max_h1","d1","µg/m3",119.32,"provisorisch"
"2022-07-27T00:00+0100","Zch_Heubeeribüel","O3_nb_h1>120","d1","1",0,"provisorisch"
"2022-07-28T00:00+0100","Zch_Stampfenbachstrasse","SO2","d1","µg/m3",1.29,"provisorisch"
"2022-07-28T00:00+0100","Zch_Stampfenbachstrasse","CO","d1","mg/m3",0.22,"provisorisch"
"2022-07-28T00:00+0100","Zch_Stampfenbachstrasse","NOx","d1","ppb",10.52,"provisorisch"
"2022-07-28T00:00+0100","Zch_Stampfenbachstrasse","NO","d1","µg/m3",3.34,"provisorisch"
"2022-07-28T00:00+0100","Zch_Stampfenbachstrasse","NO2","d1","µg/m3",14.99,"provisorisch"
"2022-07-28T00:00+0100","Zch_Stampfenbachstrasse","O3","d1","µg/m3",86.9,"provisorisch"
"2022-07-28T00:00+0100","Zch_Stampfenbachstrasse","PM10","d1","µg/m3",15.69,"provisorisch"
"2022-07-28T00:00+0100","Zch_Stampfenbachstrasse","PM2.5","d1","µg/m3",9.09,"provisorisch"
"2022-07-28T00:00+0100","Zch_Stampfenbachstrasse","O3_max_h1","d1","µg/m3",130.03,"provisorisch"
"2022-07-28T00:00+0100","Zch_Stampfenbachstrasse","O3_nb_h1>120","d1","1",2,"provisorisch"
"2022-07-28T00:00+0100","Zch_Stampfenbachstrasse","PN","d1","1/cm3",17493.55,"provisorisch"
"2022-07-28T00:00+0100","Zch_Schimmelstrasse","NOx","d1","ppb",20.25,"provisorisch"
"2022-07-28T00:00+0100","Zch_Schimmelstrasse","NO","d1","µg/m3",8.86,"provisorisch"
"2022-07-28T00:00+0100","Zch_Schimmelstrasse","NO2","d1","µg/m3",25.14,"provisorisch"
"2022-07-28T00:00+0100","Zch_Schimmelstrasse","O3","d1","µg/m3",86.49,"provisorisch"
"2022-07-28T00:00+0100","Zch_Schimmelstrasse","PM10","d1","µg/m3",15.89,"provisorisch"
"2022-07-28T00:00+0100","Zch_Schimmelstrasse","PM2.5","d1","µg/m3",9.03,"provisorisch"
"2022-07-28T00:00+0100","Zch_Schimmelstrasse","O3_max_h1","d1","µg/m3",126.65,"provisorisch"
"2022-07-28T00:00+0100","Zch_Schimmelstrasse","O3_nb_h1>120","d1","1",1,"provisorisch"
"2022-07-28T00:00+0100","Zch_Schimmelstrasse","PN","d1","1/cm3",14151.33,"provisorisch"
"2022-07-28T00:00+0100","Zch_Rosengartenstrasse","NOx","d1","ppb",23.12,"provisorisch"
"2022-07-28T00:00+0100","Zch_Rosengartenstrasse","NO","d1","µg/m3",10.55,"provisorisch"
"2022-07-28T00:00+0100","Zch_Rosengartenstrasse","NO2","d1","µg/m3",28.03,"provisorisch"
"2022-07-28T00:00+0100","Zch_Rosengartenstrasse","O3","d1","µg/m3",82.15,"provisorisch"
"2022-07-28T00:00+0100","Zch_Rosengartenstrasse","PM10","d1","µg/m3",16.14,"provisorisch"
"2022-07-28T00:00+0100","Zch_Rosengartenstrasse","PM2.5","d1","µg/m3",10.57,"provisorisch"
"2022-07-28T00:00+0100","Zch_Rosengartenstrasse","O3_max_h1","d1","µg/m3",122.54,"provisorisch"
"2022-07-28T00:00+0100","Zch_Rosengartenstrasse","O3_nb_h1>120","d1","1",1,"provisorisch"
"2022-07-28T00:00+0100","Zch_Heubeeribüel","NOx","d1","ppb",3.79,"provisorisch"
"2022-07-28T00:00+0100","Zch_Heubeeribüel","NO","d1","µg/m3",0.61,"provisorisch"
"2022-07-28T00:00+0100","Zch_Heubeeribüel","NO2","d1","µg/m3",6.31,"provisorisch"
"2022-07-28T00:00+0100","Zch_Heubeeribüel","O3","d1","µg/m3",101.28,"provisorisch"
"2022-07-28T00:00+0100","Zch_Heubeeribüel","O3_max_h1","d1","µg/m3",144.24,"provisorisch"
"2022-07-28T00:00+0100","Zch_Heubeeribüel","O3_nb_h1>120","d1","1",6,"provisorisch"
"2022-07-29T00:00+0100","Zch_Stampfenbachstrasse","SO2","d1","µg/m3",0.87,"provisorisch"
"2022-07-29T00:00+0100","Zch_Stampfenbachstrasse","CO","d1","mg/m3",0.2,"provisorisch"
"2022-07-29T00:00+0100","Zch_Stampfenbachstrasse","NOx","d1","ppb",8.39,"provisorisch"
"2022-07-29T00:00+0100","Zch_Stampfenbachstrasse","NO","d1","µg/m3",2.73,"provisorisch"
"2022-07-29T00:00+0100","Zch_Stampfenbachstrasse","NO2","d1","µg/m3",11.86,"provisorisch"
"2022-07-29T00:00+0100","Zch_Stampfenbachstrasse","O3","d1","µg/m3",75.84,"provisorisch"
"2022-07-29T00:00+0100","Zch_Stampfenbachstrasse","PM10","d1","µg/m3",10.45,"provisorisch"
"2022-07-29T00:00+0100","Zch_Stampfenbachstrasse","PM2.5","d1","µg/m3",6.79,"provisorisch"
"2022-07-29T00:00+0100","Zch_Stampfenbachstrasse","O3_max_h1","d1","µg/m3",96.31,"provisorisch"
"2022-07-29T00:00+0100","Zch_Stampfenbachstrasse","O3_nb_h1>120","d1","1",0,"provisorisch"
"2022-07-29T00:00+0100","Zch_Stampfenbachstrasse","PN","d1","1/cm3",11187.27,"provisorisch"
"2022-07-29T00:00+0100","Zch_Schimmelstrasse","NOx","d1","ppb",12.54,"provisorisch"
"2022-07-29T00:00+0100","Zch_Schimmelstrasse","NO","d1","µg/m3",3.85,"provisorisch"
"2022-07-29T00:00+0100","Zch_Schimmelstrasse","NO2","d1","µg/m3",18.08,"provisorisch"
"2022-07-29T00:00+0100","Zch_Schimmelstrasse","O3","d1","µg/m3",68.3,"provisorisch"
"2022-07-29T00:00+0100","Zch_Schimmelstrasse","PM10","d1","µg/m3",10,"provisorisch"
"2022-07-29T00:00+0100","Zch_Schimmelstrasse","PM2.5","d1","µg/m3",6.7,"provisorisch"
"2022-07-29T00:00+0100","Zch_Schimmelstrasse","O3_max_h1","d1","µg/m3",91.67,"provisorisch"
"2022-07-29T00:00+0100","Zch_Schimmelstrasse","O3_nb_h1>120","d1","1",0,"provisorisch"
"2022-07-29T00:00+0100","Zch_Schimmelstrasse","PN","d1","1/cm3",10612.7,"provisorisch"
"2022-07-29T00:00+0100","Zch_Rosengartenstrasse","NOx","d1","ppb",33.11,"provisorisch"
"2022-07-29T00:00+0100","Zch_Rosengartenstrasse","NO","d1","µg/m3",17.74,"provisorisch"
"2022-07-29T00:00+0100","Zch_Rosengartenstrasse","NO2","d1","µg/m3",36.1,"provisorisch"
"2022-07-29T00:00+0100","Zch_Rosengartenstrasse","O3","d1","µg/m3",54.68,"provisorisch"
"2022-07-29T00:00+0100","Zch_Rosengartenstrasse","PM10","d1","µg/m3",11.58,"provisorisch"
"2022-07-29T00:00+0100","Zch_Rosengartenstrasse","PM2.5","d1","µg/m3",8.29,"provisorisch"
"2022-07-29T00:00+0100","Zch_Rosengartenstrasse","O3_max_h1","d1","µg/m3",78.26,"provisorisch"
"2022-07-29T00:00+0100","Zch_Rosengartenstrasse","O3_nb_h1>120","d1","1",0,"provisorisch"
"2022-07-29T00:00+0100","Zch_Heubeeribüel","NOx","d1","ppb",3.03,"provisorisch"
"2022-07-29T00:00+0100","Zch_Heubeeribüel","NO","d1","µg/m3",0.46,"provisorisch"
"2022-07-29T00:00+0100","Zch_Heubeeribüel","NO2","d1","µg/m3",5.08,"provisorisch"
"2022-07-29T00:00+0100","Zch_Heubeeribüel","O3","d1","µg/m3",86.36,"provisorisch"
"2022-07-29T00:00+0100","Zch_Heubeeribüel","O3_max_h1","d1","µg/m3",110.02,"provisorisch"
"2022-07-29T00:00+0100","Zch_Heubeeribüel","O3_nb_h1>120","d1","1",0,"provisorisch"
"2022-07-30T00:00+0100","Zch_Stampfenbachstrasse","SO2","d1","µg/m3",0.95,"provisorisch"
"2022-07-30T00:00+0100","Zch_Stampfenbachstrasse","CO","d1","mg/m3",0.19,"provisorisch"
"2022-07-30T00:00+0100","Zch_Stampfenbachstrasse","NOx","d1","ppb",5.87,"provisorisch"
"2022-07-30T00:00+0100","Zch_Stampfenbachstrasse","NO","d1","µg/m3",1.71,"provisorisch"
"2022-07-30T00:00+0100","Zch_Stampfenbachstrasse","NO2","d1","µg/m3",8.6,"provisorisch"
"2022-07-30T00:00+0100","Zch_Stampfenbachstrasse","O3","d1","µg/m3",79.42,"provisorisch"
"2022-07-30T00:00+0100","Zch_Stampfenbachstrasse","PM10","d1","µg/m3",11.85,"provisorisch"
"2022-07-30T00:00+0100","Zch_Stampfenbachstrasse","PM2.5","d1","µg/m3",7.3,"provisorisch"
"2022-07-30T00:00+0100","Zch_Stampfenbachstrasse","O3_max_h1","d1","µg/m3",114,"provisorisch"
"2022-07-30T00:00+0100","Zch_Stampfenbachstrasse","O3_nb_h1>120","d1","1",0,"provisorisch"
"2022-07-30T00:00+0100","Zch_Stampfenbachstrasse","PN","d1","1/cm3",9056.37,"provisorisch"
"2022-07-30T00:00+0100","Zch_Schimmelstrasse","NOx","d1","ppb",11.76,"provisorisch"
"2022-07-30T00:00+0100","Zch_Schimmelstrasse","NO","d1","µg/m3",4.25,"provisorisch"
"2022-07-30T00:00+0100","Zch_Schimmelstrasse","NO2","d1","µg/m3",15.98,"provisorisch"
"2022-07-30T00:00+0100","Zch_Schimmelstrasse","O3","d1","µg/m3",77.02,"provisorisch"
"2022-07-30T00:00+0100","Zch_Schimmelstrasse","PM10","d1","µg/m3",11.95,"provisorisch"
"2022-07-30T00:00+0100","Zch_Schimmelstrasse","PM2.5","d1","µg/m3",7.41,"provisorisch"
"2022-07-30T00:00+0100","Zch_Schimmelstrasse","O3_max_h1","d1","µg/m3",118.34,"provisorisch"
"2022-07-30T00:00+0100","Zch_Schimmelstrasse","O3_nb_h1>120","d1","1",0,"provisorisch"
"2022-07-30T00:00+0100","Zch_Schimmelstrasse","PN","d1","1/cm3",8964.86,"provisorisch"
"2022-07-30T00:00+0100","Zch_Rosengartenstrasse","NOx","d1","ppb",19.56,"provisorisch"
"2022-07-30T00:00+0100","Zch_Rosengartenstrasse","NO","d1","µg/m3",6.97,"provisorisch"
"2022-07-30T00:00+0100","Zch_Rosengartenstrasse","NO2","d1","µg/m3",26.71,"provisorisch"
"2022-07-30T00:00+0100","Zch_Rosengartenstrasse","O3","d1","µg/m3",66.35,"provisorisch"
"2022-07-30T00:00+0100","Zch_Rosengartenstrasse","PM10","d1","µg/m3",12.32,"provisorisch"
"2022-07-30T00:00+0100","Zch_Rosengartenstrasse","PM2.5","d1","µg/m3",8.55,"provisorisch"
"2022-07-30T00:00+0100","Zch_Rosengartenstrasse","O3_max_h1","d1","µg/m3",101.14,"provisorisch"
"2022-07-30T00:00+0100","Zch_Rosengartenstrasse","O3_nb_h1>120","d1","1",0,"provisorisch"
"2022-07-30T00:00+0100","Zch_Heubeeribüel","NOx","d1","ppb",2.59,"provisorisch"
"2022-07-30T00:00+0100","Zch_Heubeeribüel","NO","d1","µg/m3",0.44,"provisorisch"
"2022-07-30T00:00+0100","Zch_Heubeeribüel","NO2","d1","µg/m3",4.27,"provisorisch"
"2022-07-30T00:00+0100","Zch_Heubeeribüel","O3","d1","µg/m3",92.08,"provisorisch"
"2022-07-30T00:00+0100","Zch_Heubeeribüel","O3_max_h1","d1","µg/m3",126.26,"provisorisch"
"2022-07-30T00:00+0100","Zch_Heubeeribüel","O3_nb_h1>120","d1","1",2,"provisorisch"
"2022-07-31T00:00+0100","Zch_Stampfenbachstrasse","SO2","d1","µg/m3",0.97,"provisorisch"
"2022-07-31T00:00+0100","Zch_Stampfenbachstrasse","CO","d1","mg/m3",0.2,"provisorisch"
"2022-07-31T00:00+0100","Zch_Stampfenbachstrasse","NOx","d1","ppb",5.78,"provisorisch"
"2022-07-31T00:00+0100","Zch_Stampfenbachstrasse","NO","d1","µg/m3",1.28,"provisorisch"
"2022-07-31T00:00+0100","Zch_Stampfenbachstrasse","NO2","d1","µg/m3",9.1,"provisorisch"
"2022-07-31T00:00+0100","Zch_Stampfenbachstrasse","O3","d1","µg/m3",80.19,"provisorisch"
"2022-07-31T00:00+0100","Zch_Stampfenbachstrasse","PM10","d1","µg/m3",13.35,"provisorisch"
