stn;time;ths2dndv;qths2dndv;th9120dv;qth9120dv;ths200dx;qths200dx;ths200d0;qths200d0;tre200nx;qtre200nx;tre200nn;qtre200nn;tre200dv;qtre200dv;t24200ds;qt24200ds;t18200ds;qt18200ds
SMA;19991122;-5.3;0;-7.5;0;-1.9;0;-3.6;0;-2.0;0;-4.5;0;-5.5;0;-2.7;0;-3.3;0
SMA;19991123;-3.8;0;-4.8;0;0.6;0;-1.0;0;1.0;0;-3.4;0;-2.8;0;0.3;0;0.5;0
SMA;19991124;-0.7;0;-2.4;0;3.4;0;1.2;0;1.5;0;-0.2;0;-0.5;0;0.4;0;1.5;0
SMA;19991125;-2.2;0;-3.8;0;2.4;0;-0.3;0;-0.1;0;-0.4;0;-1.9;0;-0.9;0;-1.0;0
SMA;19991126;-2.3;0;-4.5;0;0.3;0;-1.1;0;-0.6;0;-1.7;0;-2.6;0;-1.5;0;-0.8;0
SMA;19991127;-2.8;0;-3.1;0;5.5;0;0.2;0;1.7;0;-2.4;0;-1.1;0;-0.2;0;1.7;0
SMA;19991128;-4.9;0;-5.1;0;2.1;0;-1.9;0;-1.0;0;-2.8;0;-3.1;0;-3.7;0;-0.7;0
SMA;19991129;-5.6;0;-5.4;0;1.2;0;-2.3;0;-0.8;0;-5.4;0;-3.4;0;-2.4;0;-0.7;0
SMA;19991130;-3.4;0;-4.4;0;2.1;0;-1.4;0;0.4;0;-3.3;0;-2.5;0;-1.9;0;-1.1;0
SMA;19991201;-2.1;0;-0.3;0;6.6;0;2.5;0;6.3;0;-2.2;0;1.5;0;3.9;0;5.7;0
SMA;19991202;4.0;0;3.0;0;8.8;0;5.7;0;6.2;0;3.8;0;4.7;0;4.5;0;6.4;0
SMA;19991203;2.1;0;2.3;0;8.5;0;4.9;0;7.5;0;2.4;0;4.0;0;4.8;0;5.6;0
SMA;19991204;2.9;0;3.8;0;9.3;0;6.3;0;6.2;0;3.3;0;5.5;0;2.5;0;6.0;0
SMA;19991205;-0.5;0;-1.8;0;2.8;0;0.6;0;0.6;0;1.2;0;-0.1;0;0.1;0;0.5;0
SMA;19991206;-1.9;0;-2.7;0;1.5;0;-0.4;0;1.2;0;-2.4;0;-1.0;0;0.3;0;0.3;0
SMA;19991207;-0.4;0;0.1;0;6.1;0;2.3;0;6.9;0;-0.7;0;1.8;0;5.7;0;3.0;0
SMA;19991208;4.7;0;3.9;0;8.3;0;6.0;0;6.9;0;3.6;0;5.6;0;4.0;0;6.3;0
SMA;19991209;4.1;0;3.8;0;7.9;0;5.9;0;7.2;0;3.3;0;5.6;0;5.2;0;6.8;0
SMA;19991210;4.1;0;2.0;0;5.3;0;4.0;0;3.7;0;4.9;0;3.8;0;3.2;0;3.8;0
SMA;19991211;1.3;0;0.6;0;8.6;0;2.5;0;8.6;0;0.4;0;2.4;0;7.8;0;3.1;0
SMA;19991212;3.5;0;4.8;0;11.1;0;6.6;0;5.5;0;3.2;0;6.6;0;3.1;0;4.8;0
SMA;19991213;3.3;0;1.3;0;4.3;0;3.1;0;3.8;0;2.2;0;3.2;0;2.9;0;3.9;0
SMA;19991214;1.5;0;1.2;0;5.5;0;2.9;0;2.1;0;2.8;0;3.1;0;0.5;0;2.0;0
SMA;19991215;-0.4;0;-1.5;0;1.5;0;0.1;0;0.2;0;-0.1;0;0.3;0;-1.6;0;0.2;0
SMA;19991216;-3.7;0;-4.2;0;-1.3;0;-2.6;0;-2.6;0;-2.4;0;-2.3;0;-5.0;0;-2.6;0
SMA;19991217;-4.9;0;-4.2;0;2.5;0;-2.7;0;3.7;0;-6.2;0;-2.3;0;2.5;0;-0.8;0
SMA;19991218;2.4;0;2.3;0;7.6;0;3.8;0;8.9;0;-0.8;0;4.2;0;7.1;0;4.1;0
SMA;19991219;0.0;0;2.9;0;10.1;0;4.3;0;-0.3;0;4.3;0;4.8;0;-1.5;0;-0.4;0
SMA;19991220;-2.0;0;-4.0;0;-1.5;0;-2.6;0;-2.3;0;-2.6;0;-2.0;0;-2.6;0;-2.6;0
SMA;19991221;-4.3;0;-4.8;0;-1.0;0;-3.5;0;-3.8;0;-4.4;0;-2.9;0;-5.9;0;-3.7;0
SMA;19991222;-5.0;0;-7.0;0;-3.9;0;-5.7;0;-4.2;0;-6.6;0;-5.0;0;-4.9;0;-6.4;0
SMA;19991223;-4.1;0;-3.5;0;0.9;0;-2.2;0;0.9;0;-6.2;0;-1.4;0;0.5;0;0.4;0
SMA;19991224;1.1;0;1.3;0;6.2;0;2.5;0;7.3;0;-0.6;0;3.3;0;3.9;0;3.7;0
SMA;19991225;4.0;0;4.2;0;8.5;0;5.4;0;7.4;0;2.0;0;6.3;0;4.3;0;5.6;0
SMA;19991226;4.7;0;4.1;0;9.4;0;5.2;0;6.8;0;2.9;0;6.1;0;5.4;0;6.8;0
SMA;19991227;2.3;0;2.0;0;5.7;0;3.1;0;3.1;0;2.1;0;4.1;0;0.7;0;2.7;0
SMA;19991228;2.1;0;-0.4;0;2.6;0;0.7;0;0.6;0;0.3;0;1.7;0;0.2;0;0.5;0
SMA;19991229;1.1;0;-1.1;0;0.6;0;0.0;0;0.4;0;0.0;0;1.1;0;-0.9;0;0.3;0
SMA;19991230;-0.6;0;-2.2;0;1.2;0;-1.2;0;-0.9;0;-2.6;0;-0.1;0;-2.1;0;-1.2;0
SMA;19991231;-1.9;0;-2.8;0;0.1;0;-1.8;0;0.3;0;-3.4;0;-0.7;0;-0.4;0;-0.7;0
SMA;20000101;1.8;0;0.1;0;2.7;0;1.1;0;2.6;0;-1.2;0;1.7;0;2.2;0;1.9;0
SMA;20000102;2.9;0;0.7;0;3.0;0;1.7;0;1.3;0;1.7;0;2.3;0;1.2;0;1.0;0
SMA;20000103;0.5;0;-0.7;0;2.3;0;0.3;0;-0.1;0;0.6;0;0.9;0;-1.2;0;-0.3;0
SMA;20000104;0.0;0;-0.2;0;3.9;0;0.8;0;5.1;0;-2.2;0;1.5;0;3.7;0;2.2;0
SMA;20000105;4.6;0;2.9;0;5.8;0;3.8;0;3.6;0;2.2;0;4.5;0;2.7;0;3.0;0
SMA;20000106;3.1;0;0.9;0;3.4;0;1.8;0;1.5;0;1.9;0;2.5;0;0.9;0;1.3;0
SMA;20000107;1.8;0;1.1;0;6.2;0;2.0;0;3.1;0;-0.4;0;2.7;0;2.3;0;2.2;0
SMA;20000108;2.3;0;1.5;0;5.7;0;2.4;0;2.6;0;0.7;0;3.2;0;1.4;0;2.2;0
SMA;20000109;2.9;0;1.4;0;4.1;0;2.3;0;3.5;0;1.1;0;3.1;0;2.9;0;3.1;0
SMA;20000110;3.7;0;1.0;0;3.5;0;1.9;0;1.9;0;2.4;0;2.7;0;1.7;0;1.8;0
SMA;20000111;2.8;0;0.5;0;2.3;0;1.4;0;1.5;0;1.4;0;2.2;0;0.5;0;1.5;0
SMA;20000112;2.1;0;-0.8;0;0.8;0;0.1;0;0.3;0;0.1;0;0.9;0;-0.3;0;0.4;0
SMA;20000113;0.8;0;-1.4;0;2.4;0;-0.5;0;0.1;0;-1.0;0;0.3;0;-1.4;0;-0.2;0
SMA;20000114;-2.6;0;-3.7;0;0.6;0;-2.8;0;-1.8;0;-4.5;0;-2.0;0;-2.6;0;-2.7;0
SMA;20000115;-2.7;0;-4.2;0;-1.8;0;-3.3;0;-3.1;0;-3.1;0;-2.5;0;-4.4;0;-3.6;0
SMA;20000116;-1.6;0;-3.5;0;-1.0;0;-2.6;0;-1.8;0;-5.1;0;-1.8;0;-2.8;0;-1.7;0
SMA;20000117;-2.3;0;-1.7;0;2.9;0;-0.8;0;3.0;0;-4.7;0;0.0;0;2.9;0;1.9;0
SMA;20000118;4.2;0;2.0;0;4.3;0;2.9;0;3.2;0;1.7;0;3.7;0;1.9;0;3.2;0
SMA;20000119;-0.3;0;-1.1;0;1.8;0;-0.2;0;-0.5;0;0.3;0;0.6;0;-2.4;0;-0.6;0
SMA;20000120;-1.9;0;-2.5;0;1.6;0;-1.6;0;0.1;0;-3.9;0;-0.8;0;-0.3;0;0.0;0
SMA;20000121;2.0;0;-0.5;0;1.4;0;0.4;0;1.7;0;-0.4;0;1.2;0;1.4;0;1.4;0
SMA;20000122;2.5;0;-0.1;0;2.1;0;0.8;0;0.4;0;0.5;0;1.5;0;0.3;0;0.5;0
SMA;20000123;1.2;0;-0.9;0;0.8;0;0.0;0;0.4;0;-0.1;0;0.7;0;-1.2;0;0.1;0
SMA;20000124;-7.2;0;-7.7;0;-1.3;0;-6.8;0;-8.1;0;-5.4;0;-6.1;0;-8.8;0;-8.7;0
SMA;20000125;-9.6;0;-10.2;0;-5.9;0;-9.3;0;-9.5;0;-9.7;0;-8.6;0;-11.3;0;-9.6;0
SMA;20000126;-9.3;0;-9.4;0;-5.2;0;-8.5;0;-7.3;0;-11.9;0;-7.9;0;-8.3;0;-7.4;0
SMA;20000127;-6.1;0;-7.3;0;-2.6;0;-6.4;0;-5.1;0;-9.0;0;-5.8;0;-7.3;0;-4.9;0
SMA;20000128;-5.4;0;-3.9;0;2.3;0;-3.0;0;4.7;0;-7.7;0;-2.4;0;2.1;0;0.1;0
SMA;20000129;3.6;0;3.5;0;7.2;0;4.4;0;7.5;0;-0.3;0;4.9;0;7.2;0;5.5;0
SMA;20000130;8.9;0;6.3;0;8.3;0;7.2;0;8.3;0;5.0;0;7.7;0;7.6;0;7.5;0
SMA;20000131;5.8;0;5.8;0;11.0;0;6.7;0;5.8;0;5.4;0;7.2;0;3.6;0;6.7;0
SMA;20000201;4.0;0;4.9;0;11.9;0;5.8;0;8.6;0;2.0;0;6.2;0;7.8;0;7.1;0
SMA;20000202;6.1;0;5.2;0;7.9;0;6.1;0;6.6;0;5.0;0;6.4;0;6.4;0;6.5;0
SMA;20000203;3.2;0;2.8;0;6.5;0;3.7;0;3.6;0;3.4;0;4.0;0;1.1;0;3.3;0
SMA;20000204;1.3;0;1.4;0;6.7;0;2.4;0;4.3;0;-0.6;0;2.6;0;3.0;0;4.4;0
SMA;20000205;4.2;0;4.6;0;11.5;0;5.6;0;7.4;0;2.2;0;5.7;0;3.3;0;6.9;0
SMA;20000206;3.6;0;5.0;0;11.3;0;6.0;0;8.7;0;1.6;0;6.1;0;5.9;0;8.9;0
SMA;20000207;5.9;0;5.5;0;8.6;0;6.6;0;7.7;0;4.0;0;6.6;0;6.4;0;7.6;0
SMA;20000208;7.4;0;6.7;0;10.2;0;7.8;0;10.2;0;5.5;0;7.7;0;8.1;0;10.0;0
SMA;20000209;2.8;0;2.8;0;7.8;0;4.0;0;3.6;0;4.2;0;3.9;0;3.5;0;3.5;0
SMA;20000210;2.1;0;3.3;0;9.2;0;4.5;0;6.0;0;1.5;0;4.3;0;5.9;0;5.9;0
SMA;20000211;2.7;0;1.4;0;5.8;0;2.7;0;1.9;0;3.7;0;2.4;0;1.0;0;1.9;0
SMA;20000212;2.2;0;0.0;0;3.1;0;1.4;0;3.1;0;0.5;0;1.0;0;3.0;0;1.4;0
SMA;20000213;2.8;0;1.9;0;5.0;0;3.3;0;5.0;0;1.3;0;2.9;0;4.7;0;4.8;0
SMA;20000214;5.7;0;3.7;0;7.3;0;5.2;0;5.9;0;4.5;0;4.7;0;5.8;0;5.0;0
SMA;20000215;5.9;0;4.3;0;7.9;0;5.9;0;7.5;0;4.2;0;5.3;0;5.3;0;6.7;0
SMA;20000216;0.7;0;1.5;0;7.5;0;3.2;0;2.8;0;5.3;0;2.5;0;-0.3;0;2.6;0
SMA;20000217;0.0;0;-2.1;0;1.7;0;-0.3;0;0.2;0;-0.8;0;-1.1;0;0.0;0;0.4;0
SMA;20000218;0.0;0;-0.4;0;5.9;0;1.5;0;5.9;0;-0.8;0;0.6;0;5.0;0;4.0;0
SMA;20000219;1.7;0;1.9;0;5.8;0;3.9;0;3.8;0;3.8;0;2.9;0;0.5;0;3.9;0
SMA;20000220;-0.9;0;-1.7;0;1.7;0;0.4;0;0.5;0;0.5;0;-0.7;0;-1.9;0;0.5;0
SMA;20000221;-2.3;0;-3.3;0;3.3;0;-1.1;0;-0.4;0;-3.4;0;-2.3;0;-2.0;0;-0.3;0
SMA;20000222;-1.9;0;-2.5;0;4.5;0;-0.1;0;1.2;0;-2.7;0;-1.4;0;-1.4;0;1.2;0
SMA;20000223;-1.4;0;-1.5;0;6.8;0;1.0;0;3.1;0;-2.3;0;-0.4;0;-0.7;0;3.0;0
SMA;20000224;-0.5;0;-0.8;0;4.6;0;1.8;0;5.8;0;-1.3;0;0.3;0;3.6;0;3.6;0
SMA;20000225;4.0;0;3.8;0;9.7;0;6.6;0;8.0;0;2.8;0;5.0;0;5.8;0;7.8;0
SMA;20000226;5.0;0;2.6;0;7.2;0;5.5;0;6.3;0;4.6;0;3.8;0;5.7;0;6.6;0
SMA;20000227;2.2;0;3.3;0;12.6;0;6.4;0;8.7;0;2.7;0;4.6;0;5.1;0;8.4;0
SMA;20000228;3.8;0;6.5;0;15.9;0;9.7;0;13.1;0;3.3;0;7.7;0;10.7;0;13.0;0
SMA;20000229;6.1;0;3.6;0;10.4;0;7.0;0;7.8;0;5.7;0;4.9;0;7.1;0;6.6;0
SMA;20000301;1.8;0;0.8;0;7.4;0;4.5;0;2.8;0;5.4;0;2.2;0;2.0;0;2.7;0
SMA;20000302;0.6;0;-1.3;0;6.1;0;2.6;0;3.5;0;0.8;0;0.2;0;3.0;0;3.7;0
SMA;20000303;1.8;0;1.5;0;10.0;0;5.5;0;7.9;0;1.8;0;2.9;0;7.1;0;7.4;0
SMA;20000304;-0.4;0;-0.8;0;7.2;0;3.4;0;2.7;0;4.1;0;0.7;0;-0.3;0;2.7;0
SMA;20000305;-2.8;0;-3.9;0;4.8;0;0.4;0;1.3;0;-2.1;0;-2.4;0;-0.9;0;1.7;0
SMA;20000306;-2.5;0;-1.7;0;9.3;0;2.8;0;5.9;0;-2.0;0;-0.1;0;3.0;0;6.4;0
SMA;20000307;0.8;0;1.7;0;12.6;0;6.3;0;9.2;0;1.1;0;3.3;0;5.6;0;9.3;0
SMA;20000308;3.7;0;2.7;0;11.6;0;7.5;0;10.7;0;4.1;0;4.4;0;9.1;0;9.2;0
SMA;20000309;8.3;0;7.7;0;17.4;0;12.6;0;14.1;0;8.6;0;9.4;0;11.0;0;13.2;0
SMA;20000310;6.0;0;4.3;0;12.0;0;9.3;0;9.6;0;8.7;0;5.9;0;7.1;0;10.0;0
SMA;20000311;5.4;0;4.5;0;17.3;0;9.7;0;10.9;0;6.1;0;6.2;0;7.3;0;11.0;0
SMA;20000312;4.0;0;2.8;0;12.8;0;8.1;0;8.9;0;5.7;0;4.5;0;4.8;0;9.0;0
SMA;20000313;0.6;0;1.8;0;14.0;0;7.3;0;11.2;0;1.4;0;3.6;0;7.7;0;11.1;0
SMA;20000314;5.7;0;2.9;0;11.6;0;8.5;0;9.7;0;6.6;0;4.7;0;8.2;0;8.8;0
SMA;20000315;-0.6;0;-1.8;0;8.1;0;3.9;0;3.8;0;3.8;0;0.0;0;0.7;0;4.0;0
SMA;20000316;-0.8;0;-3.3;0;4.5;0;2.6;0;4.5;0;0.3;0;-1.4;0;3.4;0;4.4;0
SMA;20000317;2.2;0;-0.7;0;7.2;0;5.3;0;6.1;0;3.3;0;1.2;0;5.9;0;6.2;0
SMA;20000318;3.2;0;-0.8;0;6.2;0;5.3;0;5.1;0;5.3;0;1.1;0;4.5;0;5.1;0
SMA;20000319;0.9;0;-1.6;0;7.4;0;4.7;0;4.3;0;4.1;0;0.4;0;2.3;0;4.2;0
SMA;20000320;-1.8;0;-2.5;0;9.6;0;3.9;0;6.0;0;-0.4;0;-0.6;0;3.2;0;6.1;0
SMA;20000321;-1.4;0;-0.5;0;12.6;0;6.0;0;8.8;0;0.1;0;1.4;0;4.7;0;9.3;0
SMA;20000322;1.1;0;2.3;0;17.0;0;8.9;0;12.1;0;2.7;0;4.2;0;7.1;0;12.7;0
SMA;20000323;2.9;0;3.1;0;15.3;0;9.9;0;12.4;0;4.6;0;5.1;0;9.9;0;12.6;0
SMA;20000324;5.0;0;1.8;0;12.1;0;8.7;0;8.8;0;7.7;0;3.8;0;7.3;0;8.6;0
SMA;20000325;4.5;0;3.0;0;15.2;0;10.0;0;11.5;0;6.4;0;5.0;0;8.5;0;11.7;0
SMA;20000326;1.7;0;-1.9;0;8.6;0;5.2;0;4.4;0;5.0;0;0.1;0;4.0;0;4.5;0
SMA;20000327;-0.5;0;-3.7;0;6.4;0;3.5;0;3.5;0;2.7;0;-1.7;0;1.8;0;3.4;0
SMA;20000328;-1.5;0;-3.4;0;8.4;0;3.9;0;6.1;0;0.6;0;-1.4;0;4.2;0;6.2;0
SMA;20000329;0.6;0;-3.6;0;5.1;0;3.8;0;3.5;0;3.9;0;-1.6;0;2.9;0;3.1;0
SMA;20000330;0.1;0;-3.7;0;5.8;0;3.9;0;5.3;0;2.8;0;-1.6;0;4.9;0;4.7;0
SMA;20000331;0.5;0;-0.5;0;12.4;0;7.2;0;9.3;0;2.9;0;1.6;0;6.7;0;9.7;0
SMA;20000401;0.7;0;-2.6;0;8.9;0;5.3;0;5.6;0;4.6;0;-0.5;0;3.7;0;6.2;0
SMA;20000402;-1.9;0;-0.3;0;14.8;0;7.7;0;12.2;0;0.8;0;1.8;0;8.3;0;12.7;0
SMA;20000403;4.0;0;4.4;0;19.5;0;12.5;0;14.9;0;6.8;0;6.5;0;9.7;0;14.7;0
SMA;20000404;3.6;0;3.4;0;18.1;0;11.6;0;13.8;0;6.4;0;5.5;0;8.5;0;14.6;0
SMA;20000405;2.6;0;-0.9;0;9.4;0;7.4;0;6.5;0;7.2;0;1.2;0;5.6;0;6.5;0
SMA;20000406;-2.8;0;-5.7;0;5.5;0;2.7;0;3.0;0;2.4;0;-3.7;0;0.2;0;2.9;0
SMA;20000407;-4.4;0;-4.0;0;11.6;0;4.6;0;8.8;0;-1.3;0;-1.9;0;3.5;0;9.0;0
SMA;20000408;-2.1;0;-1.1;0;14.7;0;7.6;0;11.5;0;1.1;0;1.0;0;5.2;0;12.0;0
SMA;20000409;-1.1;0;-0.3;0;15.3;0;8.5;0;12.2;0;2.2;0;1.8;0;8.2;0;12.4;0
SMA;20000410;2.1;0;1.1;0;15.5;0;10.0;0;11.8;0;5.5;0;3.2;0;9.0;0;11.8;0
SMA;20000411;3.6;0;-1.3;0;9.5;0;7.7;0;8.5;0;7.5;0;0.8;0;8.0;0;8.5;0
SMA;20000412;-0.5;0;-2.7;0;9.9;0;6.4;0;8.2;0;5.8;0;-0.7;0;5.9;0;8.1;0
SMA;20000413;1.5;0;-2.1;0;10.4;0;7.2;0;9.0;0;4.4;0;0.0;0;6.8;0;9.4;0
SMA;20000414;1.4;0;1.7;0;17.4;0;11.1;0;14.6;0;5.3;0;3.8;0;11.3;0;15.3;0
SMA;20000415;0.9;0;-1.7;0;10.9;0;7.8;0;7.9;0;7.5;0;0.3;0;4.9;0;8.3;0
SMA;20000416;-1.1;0;0.2;0;16.1;0;9.8;0;14.2;0;3.0;0;2.2;0;12.4;0;14.2;0
SMA;20000417;2.1;0;-1.8;0;12.4;0;8.0;0;7.9;0;7.0;0;0.3;0;6.3;0;7.9;0
SMA;20000418;1.6;0;-2.7;0;10.0;0;7.2;0;8.7;0;6.0;0;-0.7;0;6.4;0;8.7;0
SMA;20000419;0.8;0;-0.3;0;16.6;0;9.7;0;12.9;0;5.2;0;1.7;0;7.6;0;12.8;0
SMA;20000420;1.0;0;1.6;0;19.2;0;11.7;0;16.2;0;5.6;0;3.6;0;10.3;0;16.5;0
SMA;20000421;4.5;0;5.3;0;23.5;0;15.6;0;20.2;0;9.2;0;7.3;0;12.8;0;20.3;0
SMA;20000422;4.9;0;7.3;0;25.7;0;17.7;0;21.6;0;9.7;0;9.3;0;15.6;0;21.6;0
SMA;20000423;3.4;0;4.2;0;20.8;0;14.7;0;14.1;0;12.2;0;6.1;0;8.3;0;14.2;0
SMA;20000424;0.8;0;-2.5;0;11.3;0;8.1;0;10.1;0;5.9;0;-0.6;0;7.0;0;10.2;0
SMA;20000425;-0.1;0;0.4;0;18.6;0;11.2;0;16.1;0;5.1;0;2.3;0;10.1;0;16.6;0
SMA;20000426;2.8;0;4.6;0;23.4;0;15.5;0;19.5;0;8.1;0;6.5;0;13.3;0;19.8;0
SMA;20000427;5.7;0;4.6;0;20.5;0;15.6;0;18.5;0;11.1;0;6.4;0;17.2;0;18.2;0
SMA;20000428;4.6;0;4.5;0;22.8;0;15.7;0;12.9;0;13.3;0;6.4;0;10.4;0;13.3;0
SMA;20000429;4.3;0;0.3;0;14.4;0;11.6;0;12.9;0;10.0;0;2.1;0;11.2;0;13.0;0
SMA;20000430;3.7;0;3.3;0;20.5;0;14.7;0;18.2;0;9.5;0;5.1;0;14.0;0;18.5;0
SMA;20000501;5.6;0;4.4;0;22.4;0;16.1;0;17.8;0;11.7;0;6.1;0;13.8;0;18.5;0
SMA;20000502;6.8;0;4.2;0;21.8;0;16.0;0;18.8;0;13.1;0;5.9;0;14.1;0;19.8;0
SMA;20000503;5.7;0;4.4;0;23.2;0;16.4;0;17.9;0;12.1;0;6.1;0;13.4;0;17.9;0
SMA;20000504;5.7;0;4.4;0;22.9;0;16.5;0;19.5;0;12.2;0;6.1;0;15.2;0;19.7;0
SMA;20000505;5.5;0;3.5;0;23.4;0;15.7;0;13.4;0;12.7;0;5.1;0;12.2;0;13.6;0
SMA;20000506;3.8;0;3.0;0;21.8;0;15.4;0;19.0;0;10.6;0;4.7;0;13.6;0;19.3;0
SMA;20000507;4.3;0;4.8;0;23.9;0;17.3;0;21.5;0;11.2;0;6.5;0;14.4;0;21.8;0
SMA;20000508;5.1;0;2.5;0;23.3;0;15.1;0;14.2;0;12.6;0;4.1;0;12.1;0;14.1;0
SMA;20000509;2.9;0;4.4;0;25.2;0;17.1;0;20.8;0;10.0;0;6.0;0;15.8;0;21.3;0
SMA;20000510;5.2;0;6.3;0;26.2;0;19.2;0;22.7;0;12.5;0;8.0;0;16.8;0;24.1;0
SMA;20000511;7.2;0;7.6;0;26.9;0;20.6;0;24.1;0;14.6;0;9.2;0;15.8;0;24.1;0
SMA;20000512;5.8;0;1.6;0;17.1;0;14.7;0;15.2;0;14.1;0;3.2;0;13.5;0;15.0;0
SMA;20000513;5.7;0;2.2;0;20.2;0;15.4;0;18.4;0;13.3;0;3.8;0;13.6;0;18.2;0
SMA;20000514;4.4;0;3.4;0;23.1;0;16.8;0;21.0;0;12.1;0;5.0;0;14.5;0;21.5;0
SMA;20000515;3.4;0;4.9;0;26.1;0;18.4;0;23.1;0;11.2;0;6.5;0;16.1;0;23.1;0
SMA;20000516;6.5;0;6.9;0;27.0;0;20.5;0;24.4;0;14.5;0;8.5;0;18.5;0;25.2;0
SMA;20000517;4.8;0;3.8;0;23.1;0;17.5;0;15.3;0;16.5;0;5.4;0;13.1;0;15.1;0
SMA;20000518;2.3;0;-2.6;0;13.4;0;11.3;0;11.0;0;11.4;0;-0.9;0;11.0;0;10.7;0
SMA;20000519;-1.6;0;-3.6;0;14.8;0;10.4;0;11.5;0;6.7;0;-1.9;0;9.9;0;11.4;0
SMA;20000520;-1.0;0;-3.2;0;16.2;0;10.9;0;13.7;0;7.4;0;-1.6;0;8.4;0;14.4;0
SMA;20000521;-3.0;0;-2.4;0;18.4;0;11.8;0;15.0;0;5.5;0;-0.8;0;8.6;0;15.0;0
SMA;20000522;-0.9;0;-3.1;0;15.9;0;11.3;0;13.9;0;7.7;0;-1.4;0;9.8;0;14.6;0
SMA;20000523;-1.6;0;-1.1;0;19.3;0;13.4;0;17.6;0;7.1;0;0.6;0;11.3;0;18.4;0
SMA;20000524;1.1;0;1.8;0;23.1;0;16.4;0;21.1;0;9.9;0;3.5;0;14.3;0;21.8;0
SMA;20000525;4.9;0;1.4;0;19.5;0;16.1;0;16.9;0;13.8;0;3.1;0;14.6;0;16.7;0
SMA;20000526;4.1;0;2.6;0;23.2;0;17.4;0;20.7;0;13.1;0;4.3;0;17.4;0;20.4;0
SMA;20000527;-0.7;0;-3.6;0;17.4;0;11.4;0;12.8;0;11.1;0;-1.8;0;8.4;0;12.3;0
SMA;20000528;-2.1;0;-3.9;0;15.2;0;11.2;0;12.4;0;7.1;0;-2.1;0;9.3;0;12.5;0
SMA;20000529;-0.9;0;-4.4;0;14.4;0;10.8;0;12.9;0;8.4;0;-2.5;0;9.5;0;13.0;0
SMA;20000530;-1.5;0;-4.5;0;14.7;0;10.8;0;14.7;0;7.9;0;-2.6;0;12.3;0;12.6;0
SMA;20000531;1.3;0;-2.3;0;16.5;0;13.1;0;14.3;0;11.9;0;-0.4;0;11.1;0;14.5;0
SMA;20000601;-0.1;0;0.1;0;22.8;0;15.8;0;20.9;0;9.6;0;2.1;0;14.1;0;21.5;0
SMA;20000602;3.4;0;4.1;0;27.9;0;19.9;0;23.2;0;13.2;0;6.1;0;17.1;0;24.3;0
SMA;20000603;5.3;0;5.0;0;28.7;0;20.9;0;22.8;0;15.2;0;7.1;0;20.2;0;23.4;0
SMA;20000604;7.2;0;5.7;0;27.7;0;21.7;0;25.1;0;17.2;0;7.8;0;19.8;0;25.3;0
SMA;20000605;5.7;0;3.6;0;27.2;0;19.7;0;16.9;0;17.7;0;5.7;0;15.8;0;17.1;0
SMA;20000606;0.4;0;-4.3;0;15.9;0;11.9;0;12.2;0;11.2;0;-2.2;0;11.4;0;11.7;0
SMA;20000607;1.0;0;-1.9;0;19.7;0;14.4;0;18.0;0;11.2;0;0.2;0;11.9;0;18.2;0
SMA;20000608;-1.4;0;0.2;0;24.4;0;16.6;0;22.2;0;8.9;0;2.3;0;15.2;0;22.6;0
SMA;20000609;3.1;0;4.9;0;28.7;0;21.5;0;25.2;0;13.5;0;7.1;0;18.6;0;25.8;0
SMA;20000610;6.0;0;4.8;0;27.8;0;21.5;0;23.8;0;16.5;0;7.0;0;19.0;0;23.4;0
SMA;20000611;4.0;0;2.1;0;22.3;0;18.9;0;19.5;0;17.0;0;4.4;0;14.6;0;19.7;0
SMA;20000612;2.2;0;0.5;0;22.1;0;17.4;0;20.1;0;12.9;0;2.8;0;18.7;0;20.2;0
SMA;20000613;5.1;0;3.1;0;27.3;0;20.0;0;23.1;0;16.1;0;5.3;0;15.9;0;23.3;0
SMA;20000614;3.7;0;1.8;0;23.8;0;18.8;0;22.4;0;14.6;0;4.0;0;18.0;0;21.7;0
SMA;20000615;5.5;0;2.2;0;24.6;0;19.3;0;21.9;0;16.7;0;4.4;0;16.8;0;22.3;0
SMA;20000616;1.8;0;-0.4;0;20.4;0;16.8;0;19.3;0;15.1;0;1.8;0;12.9;0;18.6;0
SMA;20000617;-0.9;0;-1.3;0;22.0;0;16.0;0;19.3;0;10.2;0;0.9;0;13.4;0;19.9;0
SMA;20000618;-1.2;0;0.8;0;26.4;0;18.2;0;23.5;0;10.0;0;3.0;0;15.3;0;23.9;0
SMA;20000619;1.3;0;3.8;0;29.5;0;21.3;0;26.8;0;12.6;0;6.0;0;18.6;0;28.3;0
SMA;20000620;5.2;0;6.0;0;31.0;0;23.6;0;27.5;0;16.6;0;8.2;0;23.3;0;28.3;0
SMA;20000621;7.8;0;6.5;0;30.1;0;24.1;0;28.0;0;19.3;0;8.6;0;20.6;0;28.5;0
SMA;20000622;3.8;0;2.4;0;24.4;0;20.1;0;19.6;0;19.1;0;4.5;0;15.5;0;20.1;0
SMA;20000623;1.8;0;-2.4;0;17.2;0;15.4;0;16.6;0;15.1;0;-0.3;0;14.6;0;16.8;0
SMA;20000624;-2.2;0;-5.1;0;16.2;0;12.8;0;11.0;0;14.1;0;-3.0;0;9.7;0;11.1;0
SMA;20000625;-3.8;0;-6.9;0;14.9;0;11.0;0;13.8;0;8.1;0;-4.9;0;11.6;0;13.4;0
